%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1718246978598429851,3957,1718246978597861063,navsat_link,0,0,39.9253235007,116.199939452,65.7035751343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978647929801,3958,1718246978647818251,navsat_link,0,0,39.9253236939,116.199939109,65.703918457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978698015617,3959,1718246978697885030,navsat_link,0,0,39.9253243167,116.199939459,65.6937713623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978747933063,3960,1718246978747801521,navsat_link,0,0,39.9253245206,116.199939093,65.6943206787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978797935640,3961,1718246978797800427,navsat_link,0,0,39.9253251513,116.199939404,65.6905670166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978848117771,3962,1718246978847925253,navsat_link,0,0,39.9253253808,116.199939035,65.6911773682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978898277485,3963,1718246978897863867,navsat_link,0,0,39.9253259237,116.199939215,65.6884918213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978948331123,3964,1718246978947907530,navsat_link,0,0,39.92532616,116.199938861,65.6884841919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978998347711,3965,1718246978997884489,navsat_link,0,0,39.9253268134,116.199939137,65.6863632202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979048318579,3966,1718246979047865962,navsat_link,0,0,39.9253270681,116.19993877,65.6864852905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979098243716,3967,1718246979097845462,navsat_link,0,0,39.9253276558,116.199939018,65.6823272705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979148175635,3968,1718246979147891105,navsat_link,0,0,39.9253279152,116.199938678,65.6825180054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979198206890,3969,1718246979197834332,navsat_link,0,0,39.9253285405,116.19993887,65.6869659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979248020478,3970,1718246979247814733,navsat_link,0,0,39.9253288134,116.19993855,65.6874313354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979297897383,3971,1718246979297804976,navsat_link,0,0,39.9253293769,116.199938649,65.6928024292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979347909564,3972,1718246979347786676,navsat_link,0,0,39.9253296545,116.199938318,65.693901062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979397918307,3973,1718246979397838806,navsat_link,0,0,39.9253302523,116.199938502,65.6983795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979448046107,3974,1718246979447890509,navsat_link,0,0,39.9253305366,116.199938193,65.6981887817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979498083955,3975,1718246979497828340,navsat_link,0,0,39.9253311087,116.199938277,65.7002944946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979548245186,3976,1718246979547882669,navsat_link,0,0,39.9253314018,116.199937954,65.7014846802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979598074150,3977,1718246979597821149,navsat_link,0,0,39.9253320046,116.199938034,65.7070236206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979648116505,3978,1718246979647865135,navsat_link,0,0,39.9253323225,116.19993773,65.7080459595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979698222823,3979,1718246979697839134,navsat_link,0,0,39.9253328985,116.199937771,65.7059860229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979748250362,3980,1718246979747911319,navsat_link,0,0,39.9253332117,116.199937465,65.7059783936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979798127094,3981,1718246979797804550,navsat_link,0,0,39.9253339155,116.19993758,65.6980209351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979848221846,3982,1718246979847892148,navsat_link,0,0,39.9253342396,116.199937279,65.6985778809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979898101988,3983,1718246979897867456,navsat_link,0,0,39.9253348313,116.199937398,65.6912765503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979948400706,3984,1718246979948013608,navsat_link,0,0,39.9253351719,116.199937147,65.6911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246979997831537,3985,1718246979997755324,navsat_link,0,0,39.9253356799,116.199937209,65.6908950806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980048034317,3986,1718246980047881879,navsat_link,0,0,39.9253360166,116.199936953,65.6912231445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980097842198,3987,1718246980097776721,navsat_link,0,0,39.9253365472,116.199937122,65.6930084229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980148011919,3988,1718246980147869446,navsat_link,0,0,39.9253369028,116.199936891,65.6929931641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980197961489,3989,1718246980197837730,navsat_link,0,0,39.9253373874,116.199937009,65.6952362061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980247970509,3990,1718246980247829139,navsat_link,0,0,39.9253377497,116.199936826,65.69480896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980298181996,3991,1718246980297871769,navsat_link,0,0,39.9253382931,116.199936766,65.6975021362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980347888329,3992,1718246980347796444,navsat_link,0,0,39.9253386787,116.199936585,65.6983184814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980397881227,3993,1718246980397735135,navsat_link,0,0,39.9253391269,116.199936614,65.704826355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980448118476,3994,1718246980447806055,navsat_link,0,0,39.9253395067,116.199936456,65.7038803101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980498033587,3995,1718246980497849065,navsat_link,0,0,39.9253399746,116.199936494,65.7077560425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980547813149,3996,1718246980547714242,navsat_link,0,0,39.9253403773,116.199936361,65.7082595825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980597689755,3997,1718246980597638605,navsat_link,0,0,39.9253407976,116.199936363,65.7004318237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980647912009,3998,1718246980647784184,navsat_link,0,0,39.9253412005,116.199936243,65.6996307373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980697791132,3999,1718246980697710035,navsat_link,0,0,39.9253416658,116.199936327,65.6965942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246980747999027,4000,1718246980747815156,navsat_link,0,0,39.9253420593,116.199936172,65.6965789795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
